asset_id,fecha,cierre,market_data_id
AAPL,15-04-14,389.10953,10
AAPL,15-04-15,394.35931,10
AAPL,15-04-16,381.7348,10
AAPL,15-04-17,362.42307,10
AAPL,15-04-20,368.73532,10
AAPL,15-04-21,366.73541,10
AAPL,15-04-22,385.10968,10
AAPL,15-04-23,387.73456,10
AAPL,15-04-24,392.35938,10
AAPL,15-04-27,408.73373,10
AAPL,15-04-28,413.42105,10
AAPL,15-04-29,400.98404,10
AAPL,15-04-30,415.23346,10
AAPL,15-05-04,417.79587,10
AAPL,15-05-05,446.98221,10
AAPL,15-05-06,448.85715,10
AAPL,15-05-07,450.35709,10
AAPL,15-05-08,451.85703,10
AAPL,15-05-11,466.85641,10
AAPL,15-05-12,473.73114,10
AAPL,15-05-13,482.4183,10
AAPL,15-05-14,470.79376,10
AAPL,15-05-15,465.04398,10
AAPL,15-05-18,468.66885,10
AAPL,15-05-19,465.23148,10
AAPL,15-05-20,474.85611,10
AAPL,15-05-21,469.29382,10
AAPL,15-05-22,454.10693,10
AAPL,15-05-26,454.6069,10
AAPL,15-05-27,443.10736,10
AAPL,15-05-28,456.16934,10
AAPL,15-05-29,461.16916,10
AAPL,15-06-01,465.35648,10
AAPL,15-06-02,464.98151,10
AAPL,15-06-03,471.23123,10
AAPL,15-06-04,471.10626,10
AAPL,15-06-05,485.91815,10
AAPL,15-06-08,492.48041,10
AAPL,15-06-09,506.41736,10
AAPL,15-06-10,517.41693,10
AAPL,15-06-11,489.16803,10
AAPL,15-06-12,478.35596,10
AAPL,15-06-16,490.60547,10
AAPL,15-06-17,478.91843,10
AAPL,15-06-18,482.4808,10
AAPL,15-06-19,484.16824,10
AAPL,15-06-22,499.9176,10
AAPL,15-06-23,505.60489,10
AAPL,15-06-24,495.04279,10
AAPL,15-06-25,493.48035,10
AAPL,15-06-26,476.16855,10
AAPL,15-06-29,475.91855,10
AAPL,15-06-30,487.16812,10
AAPL,15-07-01,494.98029,10
AAPL,15-07-02,506.47983,10
AAPL,15-07-03,508.47977,10
AAPL,15-07-06,492.66788,10
AAPL,15-07-07,513.91705,10
AAPL,15-07-08,523.60419,10
AAPL,15-07-13,536.91614,10
AAPL,15-07-14,544.22833,10
AAPL,15-07-15,556.41534,10
AAPL,15-07-16,559.91522,10
AAPL,15-07-17,570.97729,10
AAPL,15-07-20,591.72644,10
AAPL,15-07-21,578.16449,10
AAPL,15-07-22,567.97742,10
AAPL,15-07-23,536.79114,10
AAPL,15-07-24,540.72845,10
AAPL,15-07-27,556.22784,10
AAPL,15-07-28,559.04022,10
AAPL,15-07-29,564.29004,10
AAPL,15-07-30,584.03925,10
AAPL,15-07-31,656.97388,10
AAPL,15-08-03,667.78595,10
AAPL,15-08-04,669.41083,10
AAPL,15-08-05,673.97314,10
AAPL,15-08-06,701.47211,10
AAPL,15-08-07,711.78418,10
AAPL,15-08-10,729.40845,10
AAPL,15-08-11,711.78418,10
AAPL,15-08-12,744.90784,10
AAPL,15-08-13,753.09503,10
AAPL,15-08-14,733.72083,10
AAPL,15-08-18,746.53278,10
AAPL,15-08-19,767.71942,10
AAPL,15-08-20,791.84351,10
AAPL,15-08-21,841.65399,10
AAPL,15-08-24,841.40399,10
AAPL,15-08-25,826.5296,10
AAPL,15-08-26,813.03015,10
AAPL,15-08-27,787.28119,10
AAPL,15-08-28,790.96851,10
AAPL,15-08-31,839.46661,10
AAPL,15-09-01,852.71606,10
AAPL,15-09-02,825.46716,10
AAPL,15-09-03,750.47015,10
AAPL,15-09-04,761.71967,10
AAPL,15-09-07,771.2193,10
AAPL,15-09-08,698.47223,10
AAPL,15-09-09,743.7204,10
AAPL,15-09-10,734.22076,10
AAPL,15-09-11,723.72119,10
AAPL,15-09-14,752.97003,10
AAPL,15-09-15,749.47015,10
AAPL,15-09-16,740.72052,10
AAPL,15-09-17,719.97131,10
AAPL,15-09-18,742.97046,10
AAPL,15-09-21,768.96942,10
AAPL,15-09-22,821.46729,10
AAPL,15-09-23,809.96777,10
AAPL,15-09-24,778.96899,10
AAPL,15-09-25,814.46759,10
AAPL,15-09-28,836.21674,10
AAPL,15-09-29,843.96643,10
AAPL,15-09-30,854.96594,10
AAPL,15-10-01,859.96576,10
AAPL,15-10-02,856.46588,10
AAPL,15-10-05,887.46466,10
AAPL,15-10-06,863.46564,10
AAPL,15-10-07,877.46509,10
AAPL,15-10-08,886.96472,10
AAPL,15-10-09,918.46344,10
AAPL,15-10-13,963.96161,10
AAPL,15-10-14,1000.46021,10
AAPL,15-10-15,1031.45898,10
AAPL,15-10-16,1002.46008,10
AAPL,15-10-19,967.96149,10
AAPL,15-10-20,1005.95996,10
AAPL,15-10-21,1049.95825,10
AAPL,15-10-22,1069.9574,10
AAPL,15-10-23,1047.70825,10
AAPL,15-10-26,964.96161,10
AAPL,15-10-27,969.46143,10
AAPL,15-10-28,889.9646,10
AAPL,15-10-29,929.96301,10
AAPL,15-10-30,839.96655,10
AAPL,15-11-02,812.46765,10
AAPL,15-11-03,851.96606,10
AAPL,15-11-04,870.46533,10
AAPL,15-11-05,910.46375,10
AAPL,15-11-06,889.9646,10
AAPL,15-11-09,894.46442,10
AAPL,15-11-10,879.46497,10
AAPL,15-11-11,898.96423,10
AAPL,15-11-12,882.4649,10
AAPL,15-11-13,884.96478,10
AAPL,15-11-16,895.96436,10
AAPL,15-11-17,904.96399,10
AAPL,15-11-18,901.96411,10
AAPL,15-11-19,900.96411,10
AAPL,15-11-20,904.96399,10
AAPL,15-11-24,869.96539,10
AAPL,15-11-25,875.96515,10
AAPL,15-11-26,877.46509,10
AAPL,15-11-27,889.4646,10
AAPL,15-11-30,911.96368,10
AAPL,15-12-01,921.46332,10
AAPL,15-12-02,912.21368,10
AAPL,15-12-03,897.46429,10
AAPL,15-12-04,884.96478,10
AAPL,15-12-09,866.46552,10
AAPL,15-12-10,869.96539,10
AAPL,15-12-11,904.96399,10
AAPL,15-12-14,872.46527,10
AAPL,15-12-15,910.21375,10
AAPL,15-12-16,910.71375,10
AAPL,15-12-17,911.46375,10
AAPL,15-12-18,909.46381,10
AAPL,15-12-21,890.71454,10
AAPL,15-12-22,928.96301,10
AAPL,15-12-23,943.9624,10
AAPL,15-12-28,981.46094,10
AAPL,15-12-29,972.7113,10
AAPL,15-12-30,962.46167,10
AAPL,21-01-04,947.71228,10
AAPL,21-01-05,976.96112,10
AAPL,21-01-06,946.96228,10
AAPL,21-01-07,969.71143,10
AAPL,21-01-08,981.46094,10
AAPL,21-01-11,971.9613,10
AAPL,21-01-12,965.71155,10
AAPL,21-01-13,985.21082,10
AAPL,21-01-14,972.4613,10
AAPL,21-01-15,965.96155,10
AAPL,21-01-18,959.71179,10
AAPL,21-01-19,965.46155,10
AAPL,21-01-20,996.71033,10
AAPL,21-01-21,1033.20886,10
AAPL,21-01-22,1048.45825,10
AAPL,21-01-25,1077.70715,10
AAPL,21-01-26,1091.45654,10
AAPL,21-01-27,1096.4563,10
AAPL,21-01-28,1073.45728,10
AAPL,21-01-29,1014.95959,10
AAPL,21-02-01,1034.95886,10
AAPL,21-02-02,1047.45825,10
AAPL,21-02-03,1042.4585,10
AAPL,21-02-04,1064.95764,10
AAPL,21-02-05,1066.45752,10
AAPL,21-02-08,1056.70789,10
AAPL,21-02-09,1056.20801,10
AAPL,21-02-10,1054.95801,10
AAPL,21-02-11,1020.20941,10
AAPL,21-02-12,1012.95966,10
AAPL,21-02-17,968.21149,10
AAPL,21-02-18,940.21259,10
AAPL,21-02-19,933.96283,10
AAPL,21-02-22,907.21387,10
AAPL,21-02-23,905.21399,10
AAPL,21-02-24,910.21375,10
AAPL,21-02-25,900.21417,10
AAPL,21-02-26,927.21307,10
AAPL,21-03-01,958.71185,10
AAPL,21-03-02,949.46222,10
AAPL,21-03-03,929.96301,10
AAPL,21-03-04,915.46356,10
AAPL,21-03-05,924.9632,10
AAPL,21-03-08,897.46429,10
AAPL,21-03-09,937.71271,10
AAPL,21-03-10,912.96368,10
AAPL,21-03-11,917.4635,10
AAPL,21-03-12,911.96368,10
AAPL,21-03-15,936.71271,10
AAPL,21-03-16,949.71222,10
AAPL,21-03-17,945.2124,10
AAPL,21-03-18,911.71368,10
AAPL,21-03-19,905.96393,10
AAPL,21-03-22,927.71307,10
AAPL,21-03-23,914.71362,10
AAPL,21-03-25,894.96436,10
AAPL,21-03-26,879.46497,10
AAPL,21-03-29,884.71478,10
AAPL,21-03-30,881.2149,10
AAPL,21-03-31,908.46387,10
AAPL,21-04-05,937.71271,10
AAPL,21-04-06,951.46216,10
AAPL,21-04-07,968.46143,10
AAPL,21-04-08,981.96094,10
AAPL,21-04-09,1004.71002,10
AAPL,21-04-12,999.96021,10
AAPL,21-04-13,1017.70947,10
AAPL,21-04-14,1001.46014,10
AAPL,21-04-15,1021.45935,10
AAPL,21-04-16,1014.70959,10
AAPL,21-04-19,1024.20923,10
AAPL,21-04-20,1020.70935,10
AAPL,21-04-21,1025.20923,10
AAPL,21-04-22,1009.95978,10
AAPL,21-04-23,1031.20898,10
AAPL,21-04-26,1047.45825,10
AAPL,21-04-27,1049.45825,10
AAPL,21-04-28,1051.70813,10
AAPL,21-04-29,1052.20813,10
AAPL,21-04-30,1029.95898,10
AAPL,21-05-03,1051.95813,10
AAPL,21-05-04,1018.20947,10
AAPL,21-05-05,1021.20935,10
AAPL,21-05-06,1025.20923,10
AAPL,21-05-07,1032.45886,10
AAPL,21-05-10,1007.2099,10
AAPL,21-05-11,991.71051,10
AAPL,21-05-12,968.71143,10
AAPL,21-05-13,1001.21014,10
AAPL,21-05-14,1018.95947,10
AAPL,21-05-17,1018.95947,10
AAPL,21-05-18,1012.95966,10
AAPL,21-05-19,1019.70941,10
AAPL,21-05-20,1044.95837,10
AAPL,21-05-21,1041.9585,10
AAPL,21-05-26,1046.70837,10
AAPL,21-05-27,1038.95862,10
AAPL,21-05-28,1030.45898,10
AAPL,21-05-31,1043.7085,10
AAPL,21-06-01,1037.45874,10
AAPL,21-06-02,1052.45813,10
AAPL,21-06-03,1030.70898,10
AAPL,21-06-04,1050.95813,10
AAPL,21-06-07,1051.70813,10
AAPL,21-06-08,1059.70776,10
AAPL,21-06-09,1054.45801,10
AAPL,21-06-10,1041.7085,10
AAPL,21-06-11,1050.70813,10
AAPL,21-06-14,1071.95728,10
AAPL,21-06-15,1070.2074,10
AAPL,21-06-16,1082.70691,10
AAPL,21-06-17,1099.70618,10
AAPL,21-06-18,1088.45667,10
AAPL,21-06-22,1126.2052,10
AAPL,21-06-23,1127.70508,10
AAPL,21-06-24,1121.45532,10
AAPL,21-06-25,1134.95483,10
AAPL,21-06-28,1143.45447,10
AAPL,21-06-29,1158.45386,10
AAPL,21-06-30,1178.45312,10
AAPL,21-07-01,1176.45312,10
AAPL,21-07-02,1207.4519,10
AAPL,21-07-05,1221.95142,10
AAPL,21-07-06,1234.45093,10
AAPL,21-07-07,1255.70007,10
AAPL,21-07-08,1242.45056,10
AAPL,21-07-12,1239.95068,10
AAPL,21-07-13,1252.4502,10
AAPL,21-07-14,1290.44861,10
AAPL,21-07-15,1292.44861,10
AAPL,21-07-16,1280.94897,10
AAPL,21-07-19,1266.69958,10
AAPL,21-07-20,1307.698,10
AAPL,21-07-21,1299.19824,10
AAPL,21-07-22,1320.44739,10
AAPL,21-07-23,1334.9469,10
AAPL,21-07-26,1344.69653,10
AAPL,21-07-27,1323.44727,10
AAPL,21-07-28,1316.94763,10
AAPL,21-07-29,1314.94763,10
AAPL,21-07-30,1325.44727,10
AAPL,21-08-02,1319.69751,10
AAPL,21-08-03,1328.69714,10
AAPL,21-08-04,1319.19751,10
AAPL,21-08-05,1314.94763,10
AAPL,21-08-06,1298.69836,10
AAPL,21-08-09,1291.69861,10
AAPL,21-08-10,1290.44861,10
AAPL,21-08-11,1294.94849,10
AAPL,21-08-12,1306.448,10
AAPL,21-08-13,1326.94714,10
AAPL,21-08-17,1328.19714,10
AAPL,21-08-18,1296.19836,10
AAPL,21-08-19,1312.44775,10
AAPL,21-08-20,1327.69714,10
AAPL,21-08-23,1325.44727,10
AAPL,21-08-24,1310.19788,10
AAPL,21-08-25,1310.69788,10
AAPL,21-08-26,1310.69788,10
AAPL,21-08-27,1318.94751,10
AAPL,21-08-30,1345.44641,10
AAPL,21-08-31,1344.19653,10
AAPL,21-09-01,1350.94629,10
AAPL,21-09-02,1365.44568,10
AAPL,21-09-03,1372.19543,10
AAPL,21-09-06,1397.94434,10
AAPL,21-09-07,1396.19446,10
AAPL,21-09-08,1383.94495,10
AAPL,21-09-09,1395.19446,10
AAPL,21-09-10,1367.69556,10
AAPL,21-09-13,1334.9469,10
AAPL,21-09-14,1324.19727,10
AAPL,21-09-15,1341.44666,10
AAPL,21-09-16,1344.44653,10
AAPL,21-09-17,1328.94714,10
AAPL,21-09-20,1315.94763,10
AAPL,21-09-21,1340.19666,10
AAPL,21-09-22,1385.19482,10
AAPL,21-09-23,1395.44446,10
AAPL,21-09-24,1410.19385,10
AAPL,21-09-27,1407.69397,10
AAPL,21-09-28,1379.44507,10
AAPL,21-09-29,1388.1947,10
AAPL,21-09-30,1362.6958,10
AAPL,21-10-01,1379.44507,10
AAPL,21-10-04,1330.44702,10
AAPL,21-10-05,1344.19653,10
AAPL,21-10-06,1360.9458,10
AAPL,21-10-07,1370.69543,10
AAPL,21-10-12,1350.69629,10
AAPL,21-10-13,1356.94604,10
AAPL,21-10-14,1396.94446,10
AAPL,21-10-15,1405.19409,10
AAPL,21-10-18,1425.94324,10
AAPL,21-10-19,1454.94214,10
AAPL,21-10-20,1458.69189,10
AAPL,21-10-21,1486.1908,10
AAPL,21-10-22,1498.19043,10
AAPL,21-10-25,1481.94104,10
AAPL,21-10-26,1502.69019,10
AAPL,21-10-27,1503.94019,10
AAPL,21-10-28,1575.68726,10
AAPL,21-10-29,1563.93774,10
AAPL,21-11-01,1595.18652,10
AAPL,21-11-02,1625.6853,10
AAPL,21-11-03,1630.43506,10
AAPL,21-11-04,1633.93494,10
AAPL,21-11-05,1636.18494,10
AAPL,21-11-08,1623.43542,10
AAPL,21-11-09,1604.68616,10
AAPL,21-11-10,1575.43726,10
AAPL,21-11-11,1584.93689,10
AAPL,21-11-12,1608.93591,10
AAPL,21-11-15,1571.6875,10
AAPL,21-11-16,1592.68665,10
AAPL,21-11-17,1638.68481,10
AAPL,21-11-18,1689.43274,10
AAPL,21-11-19,1725.18127,10
AAPL,21-11-23,1736.68091,10
AAPL,21-11-24,1742.43066,10
AAPL,21-11-25,1760.17993,10
AAPL,21-11-26,1668.68359,10
AAPL,21-11-29,1697.4325,10
AAPL,21-11-30,1752.6803,10
AAPL,21-12-01,1812.67786,10
AAPL,21-12-02,1780.42908,10
AAPL,21-12-03,1756.68005,10
AAPL,21-12-06,1814.67773,10
AAPL,21-12-07,1844.17664,10
AAPL,21-12-09,1842.67664,10
AAPL,21-12-10,1859.92603,10
AAPL,21-12-13,1822.17749,10
AAPL,21-12-14,1771.92944,10
AAPL,21-12-15,1787.17883,10
AAPL,21-12-16,1736.68091,10
AAPL,21-12-17,1769.42957,10
AAPL,21-12-20,1756.18005,10
AAPL,21-12-21,1798.92834,10
AAPL,21-12-22,1814.17773,10
AAPL,21-12-23,1800.92834,10
AAPL,21-12-27,1782.17908,10
AAPL,21-12-28,1781.42908,10
AAPL,21-12-29,1800.92834,10
AAPL,21-12-30,1813.42786,10
AAPL,22-01-03,1862.4259,10
AAPL,22-01-04,1841.92664,10
AAPL,22-01-05,1830.92712,10
AAPL,22-01-06,1826.42725,10
AAPL,22-01-07,1818.42761,10
AAPL,22-01-10,1823.42737,10
AAPL,22-01-11,1841.67676,10
AAPL,22-01-12,1841.42676,10
AAPL,22-01-13,1806.1781,10
AAPL,22-01-14,1797.17847,10
AAPL,22-01-17,1818.92761,10
AAPL,22-01-18,1795.42859,10
AAPL,22-01-19,1792.67859,10
AAPL,22-01-20,1847.17651,10
AAPL,22-01-21,1827.42725,10
AAPL,22-01-24,1787.67883,10
AAPL,22-01-25,1845.17651,10
AAPL,22-01-26,1857.17603,10
AAPL,22-01-27,1864.42578,10
AAPL,22-01-28,1883.17505,10
AAPL,22-01-31,1934.92297,10
AAPL,22-02-01,1929.42322,10
AAPL,22-02-02,1917.42371,10
AAPL,22-02-03,1923.42346,10
AAPL,22-02-04,1901.67432,10
AAPL,22-02-07,1890.1748,10
AAPL,22-02-08,1875.67529,10
AAPL,22-02-09,1875.42542,10
AAPL,22-02-10,1858.92603,10
AAPL,22-02-11,1813.67786,10
AAPL,22-02-14,1796.17847,10
AAPL,22-02-15,1821.42749,10
AAPL,22-02-16,1816.92773,10
AAPL,22-02-17,1776.67932,10
AAPL,22-02-18,1731.93103,10
AAPL,22-02-21,1678.68323,10
AAPL,22-02-22,1646.68445,10
AAPL,22-02-23,1630.43506,10
AAPL,22-02-24,1629.68518,10
AAPL,22-02-25,1642.43457,10
AAPL,22-03-02,1686.93286,10
AAPL,22-03-03,1679.68311,10
AAPL,22-03-04,1641.68469,10
AAPL,22-03-06,1575.68726,10
AAPL,22-03-07,1599.93628,10
AAPL,22-03-08,1584.93689,10
AAPL,22-03-09,1575.68726,10
AAPL,22-03-10,1519.18958,10
AAPL,22-03-11,1477.44116,10
AAPL,22-03-14,1414.19373,10
AAPL,22-03-15,1470.69141,10
AAPL,22-03-16,1546.43848,10
AAPL,22-03-17,1567.18762,10
AAPL,22-03-18,1604.93616,10
AAPL,22-03-21,1621.43542,10
AAPL,22-03-22,1686.68286,10
AAPL,22-03-23,1711.93188,10
AAPL,22-03-25,1751.4303,10
AAPL,22-03-28,1717.43164,10
AAPL,22-03-29,1713.18176,10
AAPL,22-03-30,1707.43201,10
AAPL,22-03-31,1674.43335,10
AAPL,22-04-01,1648.93433,10
AAPL,22-04-04,1689.18274,10
AAPL,22-04-05,1653.9342,10
AAPL,22-04-06,1631.93506,10
AAPL,22-04-07,1645.68445,10
AAPL,22-04-08,1619.18555,10
AAPL,22-04-11,1582.68701,10
AAPL,22-04-12,1602.68616,10
AAPL,22-04-13,1626.6853,10
AAPL,22-04-18,1554.18811,10
AAPL,22-04-19,1599.1864,10
AAPL,22-04-20,1638.93481,10
AAPL,22-04-21,1694.9325,10
AAPL,22-04-22,1689.68274,10
AAPL,22-04-25,1703.43225,10
AAPL,22-04-26,1683.18298,10
AAPL,22-04-27,1643.18457,10
AAPL,22-04-28,1677.68323,10
AAPL,22-04-29,1630.68506,10
AAPL,22-05-02,1659.18396,10
AAPL,22-05-03,1649.68433,10
AAPL,22-05-04,1698.18237,10
AAPL,22-05-05,1611.68591,10
AAPL,22-05-06,1645.93445,10
AAPL,22-05-09,1576.68726,10
AAPL,22-05-10,1611.93579,10
AAPL,22-05-11,1519.18958,10
AAPL,22-05-12,1481.44104,10
AAPL,22-05-13,1560.68787,10
AAPL,22-05-16,1542.4386,10
AAPL,22-05-17,1575.18726,10
AAPL,22-05-19,1451.19226,10
AAPL,22-05-20,1448.69238,10
AAPL,22-05-23,1505.19006,10
AAPL,22-05-24,1494.44055,10
AAPL,22-05-26,1538.93872,10
AAPL,22-05-27,1584.93689,10
AAPL,22-05-30,1611.43591,10
AAPL,22-05-31,1573.68738,10
AAPL,22-06-01,1571.93738,10
AAPL,22-06-02,1578.18713,10
AAPL,22-06-03,1522.43945,10
AAPL,22-06-06,1535.43884,10
AAPL,22-06-07,1564.43774,10
AAPL,22-06-08,1551.93823,10
AAPL,22-06-09,1573.68738,10
AAPL,22-06-10,1567.18762,10
AAPL,22-06-13,1585.43689,10
AAPL,22-06-14,1602.43628,10
AAPL,22-06-15,1612.68579,10
AAPL,22-06-16,1570.1875,10
AAPL,22-06-21,1636.43481,10
AAPL,22-06-22,1602.18628,10
AAPL,22-06-23,1640.93469,10
AAPL,22-06-24,1673.18335,10
AAPL,22-06-27,1726.93127,10
AAPL,22-06-28,1722.1814,10
AAPL,22-06-29,1744.18054,10
AAPL,22-06-30,1730.93115,10
AAPL,22-07-01,1747.18042,10
AAPL,22-07-04,1889.6748,10
AAPL,22-07-05,1952.67224,10
AAPL,22-07-06,1997.42053,10
AAPL,22-07-07,2169.41357,10
AAPL,22-07-08,2226.16138,10
AAPL,22-07-11,2166.41382,10
AAPL,22-07-12,2130.41528,10
AAPL,22-07-13,2120.66553,10
AAPL,22-07-14,2201.91235,10
AAPL,22-07-15,2250.6604,10
AAPL,22-07-18,2241.41089,10
AAPL,22-07-19,2325.40747,10
AAPL,22-07-20,2388.90503,10
AAPL,22-07-21,2593.14673,10
AAPL,22-07-22,2508.15015,10
AAPL,22-07-25,2511.15015,10
AAPL,22-07-26,2524.64941,10
AAPL,22-07-27,2610.396,10
AAPL,22-07-28,2467.65186,10
AAPL,22-07-29,2351.15649,10
AAPL,22-08-01,2273.65942,10
AAPL,22-08-02,2308.1582,10
AAPL,22-08-03,2399.65454,10
AAPL,22-08-04,2425.40356,10
AAPL,22-08-05,2357.15625,10
AAPL,22-08-08,2347.65649,10
AAPL,22-08-09,2378.15527,10
AAPL,22-08-10,2441.40283,10
AAPL,22-08-11,2408.65405,10
AAPL,22-08-12,2462.1521,10
AAPL,22-08-16,2437.90308,10
AAPL,22-08-17,2501.65039,10
AAPL,22-08-18,2564.39795,10
AAPL,22-08-19,2587.14697,10
AAPL,22-08-22,2500.90039,10
AAPL,22-08-23,2501.65039,10
AAPL,22-08-24,2515.8999,10
AAPL,22-08-25,2516.3999,10
AAPL,22-08-26,2410.90405,10
AAPL,22-08-29,2369.40576,10
AAPL,22-08-30,2348.15649,10
AAPL,22-08-31,2339.90698,10
AAPL,22-09-01,2286.65894,10
AAPL,22-09-05,2199.41235,10
AAPL,22-09-06,2201.66235,10
AAPL,22-09-07,2198.1626,10
AAPL,22-09-08,2191.91284,10
AAPL,22-09-09,2211.41187,10
AAPL,22-09-12,2293.15869,10
AAPL,22-09-13,2164.66382,10
AAPL,22-09-14,2198.9126,10
AAPL,22-09-15,2251.6604,10
AAPL,22-09-16,2270.65967,10
AAPL,22-09-19,2342.90674,10
AAPL,22-09-20,2359.15601,10
AAPL,22-09-21,2361.15601,10
AAPL,22-09-22,2402.6543,10
AAPL,22-09-23,2340.15674,10
AAPL,22-09-26,2351.90649,10
AAPL,22-09-27,2333.90723,10
AAPL,22-09-28,2297.65845,10
AAPL,22-09-29,2184.41309,10
AAPL,22-09-30,2163.41382,10
AAPL,22-10-03,2202.91235,10
AAPL,22-10-04,2255.16016,10
AAPL,22-10-05,2278.40942,10
AAPL,22-10-06,2232.41113,10
AAPL,22-10-11,2120.41553,10
AAPL,22-10-12,2129.41528,10
AAPL,22-10-13,2247.41064,10
AAPL,22-10-14,2167.41382,10
AAPL,22-10-17,2198.4126,10
AAPL,22-10-18,2183.66309,10
AAPL,22-10-19,2181.41309,10
AAPL,22-10-20,2177.91333,10
AAPL,22-10-21,2240.91089,10
AAPL,22-10-24,2269.15967,10
AAPL,22-10-25,2324.90747,10
AAPL,22-10-26,2275.40942,10
AAPL,22-10-27,2219.41162,10
AAPL,22-10-28,2390.15479,10
AAPL,22-10-31,2349.90649,10
AAPL,22-11-01,2285.65894,10
AAPL,22-11-02,2199.66235,10
AAPL,22-11-03,2125.41528,10
AAPL,22-11-04,2099.9165,10
AAPL,22-11-07,2102.41626,10
AAPL,22-11-08,2127.91528,10
AAPL,22-11-09,2060.66797,10
AAPL,22-11-10,2255.41016,10
AAPL,22-11-11,2316.90771,10
AAPL,22-11-14,2304.4082,10
AAPL,22-11-15,2392.40479,10
AAPL,22-11-16,2414.40381,10
AAPL,22-11-17,2517.6499,10
AAPL,22-11-18,2524.14941,10
AAPL,22-11-22,2485.15112,10
AAPL,22-11-23,2460.6521,10
AAPL,22-11-24,2454.90234,10
AAPL,22-11-25,2420.40356,10
AAPL,22-11-28,2325.90747,10
AAPL,22-11-29,2278.65942,10
AAPL,22-11-30,2388.65503,10
AAPL,22-12-01,2397.40454,10
AAPL,22-12-02,2415.90381,10
AAPL,22-12-05,2420.65356,10
AAPL,22-12-06,2448.15259,10
AAPL,22-12-07,2387.15503,10
AAPL,22-12-12,2394.15479,10
AAPL,22-12-13,2408.40405,10
AAPL,22-12-14,2362.65601,10
AAPL,22-12-15,2260.90991,10
AAPL,22-12-16,2232.41113,10
AAPL,22-12-19,2190.41284,10
AAPL,22-12-20,2166.16382,10
AAPL,22-12-21,2250.9104,10
AAPL,22-12-22,2197.1626,10
AAPL,22-12-23,2197.6626,10
AAPL,22-12-26,2193.1626,10
AAPL,22-12-27,2193.6626,10
AAPL,22-12-28,2185.41309,10
AAPL,22-12-29,2207.66211,10
AAPL,22-12-30,2227.16138,10
AAPL,23-01-02,2231.91113,10
AAPL,23-01-03,2144.66455,10
AAPL,23-01-04,2149.91455,10
AAPL,23-01-05,2127.16528,10
AAPL,23-01-06,2199.16235,10
AAPL,23-01-09,2168.66357,10
AAPL,23-01-10,2174.16357,10
AAPL,23-01-11,2234.41113,10
AAPL,23-01-12,2296.90869,10
AAPL,23-01-13,2350.65649,10
AAPL,23-01-16,2409.65405,10
AAPL,23-01-17,2461.4021,10
AAPL,23-01-18,2380.65527,10
AAPL,23-01-19,2370.40576,10
AAPL,23-01-20,2486.90112,10
AAPL,23-01-23,2570.89771,10
AAPL,23-01-24,2559.89819,10
AAPL,23-01-25,2588.89697,10
AAPL,23-01-26,2653.64429,10
AAPL,23-01-27,2707.39233,10
AAPL,23-01-30,2644.64478,10
AAPL,23-01-31,2644.89478,10
AAPL,23-02-01,2679.89331,10
AAPL,23-02-02,2757.39014,10
AAPL,23-02-03,2844.88672,10
AAPL,23-02-06,2769.38989,10
AAPL,23-02-07,2832.88721,10
AAPL,23-02-08,2779.8894,10
AAPL,23-02-09,2804.38843,10
AAPL,23-02-10,2791.63892,10
AAPL,23-02-13,2845.88672,10
AAPL,23-02-14,2831.38721,10
AAPL,23-02-15,2855.88623,10
AAPL,23-02-16,2848.88672,10
AAPL,23-02-17,2812.63794,10
AAPL,23-02-22,2743.39087,10
AAPL,23-02-23,2739.14087,10
AAPL,23-02-24,2686.39307,10
AAPL,23-02-27,2699.14258,10
AAPL,23-02-28,2712.14209,10
AAPL,23-03-01,2681.14331,10
AAPL,23-03-02,2721.3916,10
AAPL,23-03-03,2803.63843,10
AAPL,23-03-06,2868.88574,10
AAPL,23-03-07,2840.63696,10
AAPL,23-03-08,2898.38452,10
AAPL,23-03-09,2916.63403,10
AAPL,23-03-10,2922.38379,10
AAPL,23-03-13,2975.38159,10
AAPL,23-03-14,2998.13062,10
AAPL,23-03-15,3026.37964,10
AAPL,23-03-16,3123.37573,10
AAPL,23-03-17,3129.37549,10
AAPL,23-03-20,3164.87402,10
AAPL,23-03-21,3185.37329,10
AAPL,23-03-22,3141.625,10
AAPL,23-03-23,3104.87646,10
AAPL,23-03-27,3105.12646,10
AAPL,23-03-28,3079.37744,10
AAPL,23-03-29,3175.87354,10
AAPL,23-03-30,3256.37036,10
AAPL,23-03-31,3341.36694,10
AAPL,23-04-03,3373.61572,10
AAPL,23-04-04,3393.86499,10
AAPL,23-04-05,3330.36743,10
AAPL,23-04-10,3266.61987,10
AAPL,23-04-11,3208.12231,10
AAPL,23-04-12,3194.1228,10
AAPL,23-04-13,3329.36743,10
AAPL,23-04-14,3331.86743,10
AAPL,23-04-17,3379.86548,10
AAPL,23-04-18,3544.35889,10
AAPL,23-04-19,3611.8562,10
AAPL,23-04-20,3631.10547,10
AAPL,23-04-21,3749.10083,10
AAPL,23-04-24,3830.84741,10
AAPL,23-04-25,3824.0979,10
AAPL,23-04-26,3839.84717,10
AAPL,23-04-27,3849.34668,10
AAPL,23-04-28,3849.84668,10
AAPL,23-05-02,3872.09595,10
AAPL,23-05-03,3749.35083,10
AAPL,23-05-04,3726.60156,10
